,Stock Price,Strike Price,Time to Maturity,Risk-Free Rate,Volatility,Option Type,Option Price
35646,188.1381,265.6235,0.5,0.05,0.75,call,19.2772
35647,279.2536,191.2546,0.5,0.05,0.75,call,107.987
35648,204.3922,177.0494,0.5,0.05,0.75,call,57.2076
35649,224.4828,165.6156,0.5,0.05,0.75,call,79.1146
35650,267.7295,99.2284,0.5,0.05,0.75,call,171.8256
35651,267.1373,138.959,0.5,0.05,0.75,call,136.2923
35652,227.7953,76.0197,0.5,0.05,0.75,call,154.0666
35653,239.7689,262.1826,0.5,0.05,0.75,call,44.2085
35654,260.4403,133.961,0.5,0.05,0.75,call,134.127
35655,115.8583,155.081,0.5,0.05,0.75,call,13.5829
35656,52.6592,65.4884,0.5,0.05,0.75,call,7.355
35657,179.1692,170.1741,0.5,0.05,0.75,call,43.0519
35658,259.748,221.966,0.5,0.05,0.75,call,74.258
35659,247.0173,259.4185,0.5,0.05,0.75,call,49.3368
35660,207.3281,198.0525,0.5,0.05,0.75,call,49.3211
35661,83.1519,276.6373,0.5,0.05,0.75,call,0.357
35662,77.4774,268.8465,0.5,0.05,0.75,call,0.2699
35663,249.9278,127.6769,0.5,0.05,0.75,call,129.441
35664,133.248,68.5151,0.5,0.05,0.75,call,68.6417
35665,135.1217,237.2683,0.5,0.05,0.75,call,7.4316
35666,62.1525,226.9837,0.5,0.05,0.75,call,0.1668
35667,199.9629,210.9496,0.5,0.05,0.75,call,39.5905
35668,209.4396,271.5193,0.5,0.05,0.75,call,26.5364
35669,136.5229,203.4659,0.5,0.05,0.75,call,12.1185
35670,239.2143,196.2194,0.5,0.05,0.75,call,72.7578
35671,173.7536,87.8057,0.5,0.05,0.75,call,90.7877
35672,218.5161,204.373,0.5,0.05,0.75,call,53.9225
35673,156.1296,293.5618,0.5,0.05,0.75,call,6.8935
35674,67.2701,142.9136,0.5,0.05,0.75,call,1.946
35675,133.3118,79.6771,0.5,0.05,0.75,call,59.8533
35676,196.1568,270.8642,0.5,0.05,0.75,call,21.2752
35677,84.1135,71.1069,0.5,0.05,0.75,call,24.4497
35678,246.6054,168.0866,0.5,0.05,0.75,call,95.907
35679,54.3879,54.7888,0.5,0.05,0.75,call,11.756
35680,262.1691,115.1962,0.5,0.05,0.75,call,151.8892
35681,214.2394,113.388,0.5,0.05,0.75,call,107.7086
35682,108.9293,209.0107,0.5,0.05,0.75,call,4.4956
35683,234.0486,278.4515,0.5,0.05,0.75,call,36.1161
35684,282.0604,293.3226,0.5,0.05,0.75,call,57.4148
35685,278.8374,219.1284,0.5,0.05,0.75,call,90.2125
35686,144.8138,78.689,0.5,0.05,0.75,call,71.1482
35687,191.4347,68.8134,0.5,0.05,0.75,call,124.8491
35688,259.6112,291.8767,0.5,0.05,0.75,call,45.2162
35689,100.9052,134.7513,0.5,0.05,0.75,call,11.8979
35690,81.1482,94.7232,0.5,0.05,0.75,call,13.0526
35691,55.1281,126.9342,0.5,0.05,0.75,call,1.1807
35692,126.6389,269.628,0.5,0.05,0.75,call,3.6346
35693,119.8522,160.5676,0.5,0.05,0.75,call,14.0208
35694,261.8947,165.6242,0.5,0.05,0.75,call,110.8629
35695,276.2683,183.4574,0.5,0.05,0.75,call,110.7604
35696,204.4815,293.6406,0.5,0.05,0.75,call,20.0443
35697,257.0487,122.7327,0.5,0.05,0.75,call,140.3831
35698,166.4344,263.945,0.5,0.05,0.75,call,12.4205
35699,78.3616,116.0691,0.5,0.05,0.75,call,7.0728
35700,144.9464,250.1581,0.5,0.05,0.75,call,8.4111
35701,164.2312,179.1341,0.5,0.05,0.75,call,30.4345
35702,172.1449,119.8787,0.5,0.05,0.75,call,65.2463
35703,54.8755,241.5396,0.5,0.05,0.75,call,0.0531
35704,65.3121,246.418,0.5,0.05,0.75,call,0.1478
35705,58.8195,190.8761,0.5,0.05,0.75,call,0.285
35706,138.7859,213.2566,0.5,0.05,0.75,call,11.3251
35707,90.6061,118.289,0.5,0.05,0.75,call,11.2885
35708,81.8414,237.3739,0.5,0.05,0.75,call,0.6694
35709,105.9234,242.8486,0.5,0.05,0.75,call,2.3062
35710,208.0102,169.8343,0.5,0.05,0.75,call,63.7008
35711,292.4934,119.0201,0.5,0.05,0.75,call,177.9795
35712,269.4556,95.2682,0.5,0.05,0.75,call,177.2185
35713,80.7499,179.8001,0.5,0.05,0.75,call,1.9643
35714,282.2649,134.0931,0.5,0.05,0.75,call,154.7384
35715,178.9613,190.1108,0.5,0.05,0.75,call,34.9542
35716,202.3105,204.1135,0.5,0.05,0.75,call,43.6056
35717,203.9564,144.368,0.5,0.05,0.75,call,75.7694
35718,92.8773,289.4935,0.5,0.05,0.75,call,0.5454
35719,176.2966,289.8742,0.5,0.05,0.75,call,11.8417
35720,116.6186,144.9562,0.5,0.05,0.75,call,16.3073
35721,132.9469,233.1695,0.5,0.05,0.75,call,7.3395
35722,125.5507,64.0919,0.5,0.05,0.75,call,65.0629
35723,111.039,217.8873,0.5,0.05,0.75,call,4.248
35724,122.4212,298.2291,0.5,0.05,0.75,call,2.1015
35725,136.6272,224.5122,0.5,0.05,0.75,call,9.1936
35726,179.0292,171.8469,0.5,0.05,0.75,call,42.2294
35727,188.564,211.8136,0.5,0.05,0.75,call,32.9019
35728,289.7999,264.7153,0.5,0.05,0.75,call,74.4274
35729,253.5952,65.7902,0.5,0.05,0.75,call,189.5282
35730,149.3505,258.3024,0.5,0.05,0.75,call,8.6106
35731,225.3215,109.7769,0.5,0.05,0.75,call,121.1815
35732,117.7134,180.6455,0.5,0.05,0.75,call,9.6399
35733,51.7876,148.0378,0.5,0.05,0.75,call,0.4521
35734,214.0362,190.8617,0.5,0.05,0.75,call,57.1913
35735,159.5841,245.2432,0.5,0.05,0.75,call,13.0181
35736,177.4489,65.646,0.5,0.05,0.75,call,113.9976
35737,208.1609,99.6596,0.5,0.05,0.75,call,113.4528
35738,263.2004,167.2475,0.5,0.05,0.75,call,110.8404
35739,180.6556,273.1434,0.5,0.05,0.75,call,15.4169
35740,148.0408,170.7286,0.5,0.05,0.75,call,24.4385
35741,255.7316,253.1501,0.5,0.05,0.75,call,57.0831
35742,212.9176,75.7577,0.5,0.05,0.75,call,139.5861
35743,89.7748,226.0187,0.5,0.05,0.75,call,1.3488
35744,225.7564,143.3115,0.5,0.05,0.75,call,95.1745
35745,234.2832,158.2029,0.5,0.05,0.75,call,92.123
35746,161.9287,114.6951,0.5,0.05,0.75,call,60.1068
35747,72.074,156.3934,0.5,0.05,0.75,call,1.9299
35748,138.8639,166.2781,0.5,0.05,0.75,call,21.1251
35749,138.3991,65.6372,0.5,0.05,0.75,call,75.9662
35750,152.0545,161.259,0.5,0.05,0.75,call,29.7959
35751,148.625,146.7069,0.5,0.05,0.75,call,33.3474
35752,163.2431,270.7044,0.5,0.05,0.75,call,10.6915
35753,279.3329,291.2135,0.5,0.05,0.75,call,56.587
35754,98.1392,104.0246,0.5,0.05,0.75,call,19.251
35755,100.8449,113.5051,0.5,0.05,0.75,call,17.5233
35756,84.756,154.2089,0.5,0.05,0.75,call,4.1652
35757,162.6324,133.6643,0.5,0.05,0.75,call,49.3216
35758,226.3977,184.2764,0.5,0.05,0.75,call,69.6471
35759,296.2295,144.589,0.5,0.05,0.75,call,159.091
35760,181.9485,263.056,0.5,0.05,0.75,call,17.5203
35761,76.1591,252.6817,0.5,0.05,0.75,call,0.3314
35762,206.9365,104.3105,0.5,0.05,0.75,call,108.347
35763,203.2135,198.6093,0.5,0.05,0.75,call,46.4207
35764,286.5798,287.8794,0.5,0.05,0.75,call,62.2689
35765,83.1081,133.4062,0.5,0.05,0.75,call,5.9892
35766,151.3292,121.297,0.5,0.05,0.75,call,47.6033
35767,238.6522,191.7275,0.5,0.05,0.75,call,74.8256
35768,275.2997,159.9069,0.5,0.05,0.75,call,127.1359
35769,261.9422,150.402,0.5,0.05,0.75,call,122.318
35770,262.7675,208.5123,0.5,0.05,0.75,call,83.8555
35771,190.3427,57.8869,0.5,0.05,0.75,call,134.0855
35772,52.2385,249.3821,0.5,0.05,0.75,call,0.0314
35773,163.1054,289.0579,0.5,0.05,0.75,call,8.7152
35774,177.952,199.6369,0.5,0.05,0.75,call,31.1331
35775,183.7536,259.7018,0.5,0.05,0.75,call,18.7776
35776,183.5531,247.3211,0.5,0.05,0.75,call,21.1708
35777,294.4632,55.1528,0.5,0.05,0.75,call,240.6838
35778,111.8078,83.5729,0.5,0.05,0.75,call,38.7334
35779,276.2059,71.2189,0.5,0.05,0.75,call,206.8489
35780,145.1511,233.563,0.5,0.05,0.75,call,10.3871
35781,167.613,197.6099,0.5,0.05,0.75,call,26.384
35782,194.4601,76.8433,0.5,0.05,0.75,call,120.4087
35783,53.8362,241.7668,0.5,0.05,0.75,call,0.0464
35784,276.5584,202.9567,0.5,0.05,0.75,call,98.1416
35785,61.2457,201.419,0.5,0.05,0.75,call,0.2782
35786,170.6482,149.6317,0.5,0.05,0.75,call,46.8502
35787,227.1008,178.3356,0.5,0.05,0.75,call,73.5522
35788,237.6842,250.6794,0.5,0.05,0.75,call,47.0824
35789,110.6716,171.41,0.5,0.05,0.75,call,8.8327
35790,165.4915,277.5605,0.5,0.05,0.75,call,10.4772
35791,108.6808,112.868,0.5,0.05,0.75,call,22.1798
35792,266.421,116.8808,0.5,0.05,0.75,call,154.5154
35793,129.8025,215.5017,0.5,0.05,0.75,call,8.4718
35794,168.9086,263.6918,0.5,0.05,0.75,call,13.1823
35795,243.5309,276.5191,0.5,0.05,0.75,call,41.5477
35796,242.1924,179.5624,0.5,0.05,0.75,call,84.8084
35797,160.0712,139.7966,0.5,0.05,0.75,call,44.2271
35798,279.2779,163.7509,0.5,0.05,0.75,call,127.7954
35799,89.6867,160.3336,0.5,0.05,0.75,call,4.6623
35800,157.8249,101.94,0.5,0.05,0.75,call,65.2832
35801,78.4184,240.3311,0.5,0.05,0.75,call,0.4984
35802,210.0785,188.657,0.5,0.05,0.75,call,55.4924
35803,178.1807,175.2797,0.5,0.05,0.75,call,40.2279
35804,259.9541,130.4356,0.5,0.05,0.75,call,136.6083
35805,81.6066,267.519,0.5,0.05,0.75,call,0.3765
35806,165.363,247.9884,0.5,0.05,0.75,call,14.4314
35807,110.9615,284.3133,0.5,0.05,0.75,call,1.5507
35808,268.9694,146.8134,0.5,0.05,0.75,call,131.6164
35809,122.5242,226.4273,0.5,0.05,0.75,call,5.7252
35810,228.9633,207.8693,0.5,0.05,0.75,call,59.4044
35811,186.4009,182.7311,0.5,0.05,0.75,call,42.3483
35812,68.5873,184.8648,0.5,0.05,0.75,call,0.7743
35813,221.7376,86.9239,0.5,0.05,0.75,call,137.9379
35814,221.5038,57.4296,0.5,0.05,0.75,call,165.5782
35815,128.6585,147.5185,0.5,0.05,0.75,call,21.5024
35816,206.0531,96.1058,0.5,0.05,0.75,call,114.4979
35817,243.1589,59.6776,0.5,0.05,0.75,call,185.0205
35818,117.0909,250.3039,0.5,0.05,0.75,call,3.3118
35819,197.3619,65.5733,0.5,0.05,0.75,call,133.7574
35820,203.6001,178.8574,0.5,0.05,0.75,call,55.7312
35821,257.1043,92.3405,0.5,0.05,0.75,call,167.7506
35822,50.5005,192.3791,0.5,0.05,0.75,call,0.1086
35823,196.0141,156.566,0.5,0.05,0.75,call,61.9697
35824,51.6721,188.8921,0.5,0.05,0.75,call,0.1379
35825,157.8772,258.8563,0.5,0.05,0.75,call,10.6934
35826,71.603,85.3818,0.5,0.05,0.75,call,10.9937
35827,246.9902,126.0754,0.5,0.05,0.75,call,128.0035
35828,94.1455,111.9477,0.5,0.05,0.75,call,14.5444
35829,223.1324,203.7212,0.5,0.05,0.75,call,57.3512
35830,210.0634,119.2215,0.5,0.05,0.75,call,99.178
35831,131.6862,111.7771,0.5,0.05,0.75,call,38.0398
35832,180.8476,268.0784,0.5,0.05,0.75,call,16.2889
35833,283.1905,294.3991,0.5,0.05,0.75,call,57.6819
35834,113.2757,261.9039,0.5,0.05,0.75,call,2.3876
35835,55.4,96.2269,0.5,0.05,0.75,call,3.1519
35836,285.3435,168.1131,0.5,0.05,0.75,call,129.9553
35837,207.0354,289.7753,0.5,0.05,0.75,call,21.6939
35838,225.3435,82.2179,0.5,0.05,0.75,call,145.8312
35839,258.3885,258.5412,0.5,0.05,0.75,call,56.5527
35840,147.3394,265.2344,0.5,0.05,0.75,call,7.4921
35841,175.6594,58.3174,0.5,0.05,0.75,call,119.0918
35842,265.0324,72.8755,0.5,0.05,0.75,call,194.1062
35843,224.2779,91.6015,0.5,0.05,0.75,call,136.1632
35844,261.5328,108.6592,0.5,0.05,0.75,call,157.1162
35845,287.6084,252.3989,0.5,0.05,0.75,call,78.8552
35846,164.2646,227.6802,0.5,0.05,0.75,call,17.6468
35847,243.0115,65.272,0.5,0.05,0.75,call,179.4696
35848,152.7981,234.1878,0.5,0.05,0.75,call,12.5578
35849,188.0478,56.0747,0.5,0.05,0.75,call,133.5334
35850,239.897,108.2681,0.5,0.05,0.75,call,136.4646
35851,232.3669,196.7851,0.5,0.05,0.75,call,67.3596
35852,179.8202,96.2185,0.5,0.05,0.75,call,89.5524
35853,199.3583,200.5206,0.5,0.05,0.75,call,43.2139
35854,148.6387,157.5419,0.5,0.05,0.75,call,29.1608
35855,204.8345,66.8274,0.5,0.05,0.75,call,139.9838
35856,238.4337,182.4139,0.5,0.05,0.75,call,80.06
35857,280.8579,250.9351,0.5,0.05,0.75,call,74.8097
35858,207.1755,284.7798,0.5,0.05,0.75,call,22.7307
35859,56.2458,57.6799,0.5,0.05,0.75,call,11.7581
35860,250.517,250.6623,0.5,0.05,0.75,call,54.831
35861,139.4413,68.6713,0.5,0.05,0.75,call,74.3696
35862,149.2276,226.6431,0.5,0.05,0.75,call,12.5779
35863,220.2608,83.243,0.5,0.05,0.75,call,139.8726
35864,274.6968,198.9709,0.5,0.05,0.75,call,99.1345
35865,219.9601,121.2221,0.5,0.05,0.75,call,106.7071
35866,61.1325,120.7599,0.5,0.05,0.75,call,2.286
35867,186.2608,240.0472,0.5,0.05,0.75,call,23.9345
35868,50.8592,144.3507,0.5,0.05,0.75,call,0.4583
35869,242.2006,129.35,0.5,0.05,0.75,call,120.819
35870,99.6532,170.1521,0.5,0.05,0.75,call,5.9763
35871,188.1968,87.0032,0.5,0.05,0.75,call,105.248
35872,61.3893,70.7431,0.5,0.05,0.75,call,10.1507
35873,286.113,51.7707,0.5,0.05,0.75,call,235.6293
35874,229.4519,156.3956,0.5,0.05,0.75,call,89.2352
35875,72.6308,193.159,0.5,0.05,0.75,call,0.8682
35876,141.6049,62.1198,0.5,0.05,0.75,call,82.1291
35877,181.8684,94.101,0.5,0.05,0.75,call,93.2034
35878,171.2962,100.8809,0.5,0.05,0.75,call,78.0448
35879,245.6685,186.6021,0.5,0.05,0.75,call,83.2979
35880,193.6134,233.5382,0.5,0.05,0.75,call,28.9789
35881,248.2511,76.5373,0.5,0.05,0.75,call,173.8873
35882,54.8246,153.3437,0.5,0.05,0.75,call,0.527
35883,229.1659,268.2945,0.5,0.05,0.75,call,36.626
35884,105.8346,106.7688,0.5,0.05,0.75,call,22.8149
35885,88.6048,137.7893,0.5,0.05,0.75,call,6.9914
35886,96.389,271.1605,0.5,0.05,0.75,call,0.9033
35887,153.1924,147.572,0.5,0.05,0.75,call,35.9082
35888,295.0216,247.771,0.5,0.05,0.75,call,86.6172
35889,229.7349,74.1169,0.5,0.05,0.75,call,157.7913
35890,258.6877,294.8333,0.5,0.05,0.75,call,43.7863
35891,288.9425,89.9471,0.5,0.05,0.75,call,201.566
35892,80.6415,70.947,0.5,0.05,0.75,call,22.0214
35893,259.172,201.6959,0.5,0.05,0.75,call,85.002
35894,185.7826,172.7927,0.5,0.05,0.75,call,46.2833
35895,81.9889,235.7857,0.5,0.05,0.75,call,0.6968
35896,177.4607,156.0981,0.5,0.05,0.75,call,48.4749
35897,128.1886,224.9515,0.5,0.05,0.75,call,7.0643
35898,102.2163,253.1134,0.5,0.05,0.75,call,1.6429
35899,171.306,212.0831,0.5,0.05,0.75,call,24.1749
35900,110.4406,50.3631,0.5,0.05,0.75,call,62.3681
35901,279.2498,60.7208,0.5,0.05,0.75,call,220.0612
35902,295.4208,102.2815,0.5,0.05,0.75,call,196.3266
35903,251.4364,110.8713,0.5,0.05,0.75,call,145.3249
35904,140.3708,246.1777,0.5,0.05,0.75,call,7.7505
35905,280.7342,209.5574,0.5,0.05,0.75,call,97.4279
35906,55.6309,224.7102,0.5,0.05,0.75,call,0.0872
35907,230.2824,166.7482,0.5,0.05,0.75,call,83.139
35908,240.3265,201.0645,0.5,0.05,0.75,call,70.9694
35909,208.7165,289.4869,0.5,0.05,0.75,call,22.384
35910,142.3881,78.3006,0.5,0.05,0.75,call,69.2116
35911,66.8905,99.6718,0.5,0.05,0.75,call,5.9405
35912,236.0711,148.3549,0.5,0.05,0.75,call,100.6111
35913,89.7383,290.2433,0.5,0.05,0.75,call,0.4419
35914,295.5479,264.7612,0.5,0.05,0.75,call,78.3829
35915,225.7451,107.9953,0.5,0.05,0.75,call,123.1077
35916,291.588,266.1885,0.5,0.05,0.75,call,74.9618
35917,293.2407,231.5295,0.5,0.05,0.75,call,94.248
35918,204.8626,117.5735,0.5,0.05,0.75,call,95.7062
35919,276.7384,75.7773,0.5,0.05,0.75,call,202.9845
35920,139.791,201.791,0.5,0.05,0.75,call,13.5164
35921,151.0974,206.1109,0.5,0.05,0.75,call,16.9007
35922,211.6606,217.2586,0.5,0.05,0.75,call,44.1696
35923,283.4512,73.3709,0.5,0.05,0.75,call,212.0007
35924,150.8649,248.8608,0.5,0.05,0.75,call,10.037
35925,200.8379,152.6131,0.5,0.05,0.75,call,68.0594
35926,235.9208,268.2724,0.5,0.05,0.75,call,40.1251
35927,90.7068,93.2831,0.5,0.05,0.75,call,18.8606
35928,225.2213,56.8703,0.5,0.05,0.75,call,169.8287
35929,88.0508,145.848,0.5,0.05,0.75,call,5.7864
35930,226.5242,279.1145,0.5,0.05,0.75,call,32.3163
35931,271.7411,142.9983,0.5,0.05,0.75,call,137.2904
35932,60.8878,295.785,0.5,0.05,0.75,call,0.0329
35933,121.5603,144.6478,0.5,0.05,0.75,call,18.7508
35934,227.6697,113.4458,0.5,0.05,0.75,call,120.3071
35935,224.4349,288.3908,0.5,0.05,0.75,call,29.0431
35936,185.8256,190.4155,0.5,0.05,0.75,call,38.9035
35937,240.044,239.5533,0.5,0.05,0.75,call,52.7933
35938,176.0322,254.6231,0.5,0.05,0.75,call,16.9294
35939,79.8948,141.9824,0.5,0.05,0.75,call,4.232
35940,63.4843,173.4824,0.5,0.05,0.75,call,0.6754
35941,72.1897,160.5696,0.5,0.05,0.75,call,1.7631
35942,284.3301,64.3329,0.5,0.05,0.75,call,221.6299
35943,256.1074,295.9817,0.5,0.05,0.75,call,42.0876
35944,52.5185,161.6588,0.5,0.05,0.75,call,0.3271
35945,292.6254,187.0878,0.5,0.05,0.75,call,122.4119
35946,116.247,86.6239,0.5,0.05,0.75,call,40.4355
35947,136.9834,127.9225,0.5,0.05,0.75,call,33.8911
35948,259.4208,225.3368,0.5,0.05,0.75,call,72.295
35949,250.2695,189.8029,0.5,0.05,0.75,call,85.0352
35950,187.3512,233.1951,0.5,0.05,0.75,call,26.1159
35951,205.2641,82.629,0.5,0.05,0.75,call,125.7154
35952,268.7429,94.2228,0.5,0.05,0.75,call,177.4927
35953,256.8581,54.9884,0.5,0.05,0.75,call,203.2545
35954,70.7362,176.2479,0.5,0.05,0.75,call,1.1088
35955,132.5765,191.9578,0.5,0.05,0.75,call,12.7165
35956,138.104,152.9416,0.5,0.05,0.75,call,24.8148
35957,91.1063,188.7873,0.5,0.05,0.75,call,2.8825
35958,190.6843,104.0512,0.5,0.05,0.75,call,93.3338
35959,96.0704,65.2059,0.5,0.05,0.75,call,37.5495
35960,260.523,228.3233,0.5,0.05,0.75,call,71.5817
35961,172.498,170.1656,0.5,0.05,0.75,call,38.7476
35962,234.5765,266.1337,0.5,0.05,0.75,call,40.0889
35963,285.4168,210.0655,0.5,0.05,0.75,call,100.9047
35964,267.428,115.5859,0.5,0.05,0.75,call,156.6433
35965,235.487,73.354,0.5,0.05,0.75,call,164.2304
35966,123.0652,99.489,0.5,0.05,0.75,call,38.2367
35967,183.299,173.6516,0.5,0.05,0.75,call,44.2408
35968,157.9739,74.349,0.5,0.05,0.75,call,87.2037
35969,149.5436,200.6616,0.5,0.05,0.75,call,17.4263
35970,296.5424,109.4858,0.5,0.05,0.75,call,190.7084
35971,135.3079,111.3757,0.5,0.05,0.75,call,40.9426
35972,62.9381,170.2735,0.5,0.05,0.75,call,0.6992
35973,143.7094,54.6909,0.5,0.05,0.75,call,90.9103
35974,75.5532,78.7718,0.5,0.05,0.75,call,15.3036
35975,108.4878,85.0209,0.5,0.05,0.75,call,35.2358
35976,293.7164,142.2451,0.5,0.05,0.75,call,158.6928
35977,198.8433,295.7725,0.5,0.05,0.75,call,17.7433
35978,157.6182,194.8676,0.5,0.05,0.75,call,22.3136
35979,183.4026,286.115,0.5,0.05,0.75,call,14.3424
35980,144.7176,89.0363,0.5,0.05,0.75,call,63.0756
35981,169.1512,228.9562,0.5,0.05,0.75,call,19.2902
35982,130.3962,151.9107,0.5,0.05,0.75,call,21.0632
35983,53.1645,67.0063,0.5,0.05,0.75,call,7.1995
35984,166.8112,56.1181,0.5,0.05,0.75,call,112.3962
35985,143.9891,217.5114,0.5,0.05,0.75,call,12.318
35986,154.6343,52.7295,0.5,0.05,0.75,call,103.5246
35987,224.6614,287.8203,0.5,0.05,0.75,call,29.2789
35988,266.2422,213.0795,0.5,0.05,0.75,call,83.935
35989,58.8116,195.4818,0.5,0.05,0.75,call,0.2536
35990,112.3364,144.9009,0.5,0.05,0.75,call,14.4056
35991,239.2076,172.425,0.5,0.05,0.75,call,86.8623
35992,179.1436,103.9206,0.5,0.05,0.75,call,82.8337
35993,77.5008,197.4019,0.5,0.05,0.75,call,1.11
35994,157.8146,130.467,0.5,0.05,0.75,call,47.4454
35995,185.1175,142.9601,0.5,0.05,0.75,call,61.3637
35996,179.502,227.8899,0.5,0.05,0.75,call,23.8982
35997,168.8855,225.0869,0.5,0.05,0.75,call,20.0108
35998,243.1861,238.6224,0.5,0.05,0.75,call,55.1557
35999,178.1343,270.4302,0.5,0.05,0.75,call,15.0321
36000,269.7354,246.4806,0.75,0.04,0.25,call,40.4824
36001,110.7839,140.4868,0.75,0.04,0.25,call,2.3887
36002,271.3377,261.4816,0.75,0.04,0.25,call,32.4953
36003,299.1307,99.6448,0.75,0.04,0.25,call,202.4309
36004,156.3641,190.3391,0.75,0.04,0.25,call,4.6492
36005,62.6821,211.3663,0.75,0.04,0.25,call,0.0
36006,154.4845,219.043,0.75,0.04,0.25,call,1.214
36007,65.1046,277.6879,0.75,0.04,0.25,call,0.0
36008,70.4785,151.6427,0.75,0.04,0.25,call,0.0019
36009,283.6381,103.6797,0.75,0.04,0.25,call,183.0226
36010,278.2745,253.7036,0.75,0.04,0.25,call,42.1435
36011,106.9896,107.6983,0.75,0.04,0.25,call,10.4065
36012,62.0328,193.4137,0.75,0.04,0.25,call,0.0
36013,167.9448,182.1076,0.75,0.04,0.25,call,10.8738
36014,157.951,64.5707,0.75,0.04,0.25,call,95.2887
36015,88.1452,60.2816,0.75,0.04,0.25,call,29.8192
36016,68.3349,63.2144,0.75,0.04,0.25,call,9.7605
36017,176.9971,180.8564,0.75,0.04,0.25,call,15.9484
36018,170.191,289.1668,0.75,0.04,0.25,call,0.1675
36019,178.472,224.072,0.75,0.04,0.25,call,4.1722
36020,210.861,285.553,0.75,0.04,0.25,call,2.5716
36021,284.7526,233.6173,0.75,0.04,0.25,call,62.1648
36022,137.4421,85.749,0.75,0.04,0.25,call,54.3075
36023,107.53,274.3334,0.75,0.04,0.25,call,0.0001
36024,276.931,157.4918,0.75,0.04,0.25,call,124.1342
36025,179.2515,128.1265,0.75,0.04,0.25,call,55.5155
36026,58.1112,236.9737,0.75,0.04,0.25,call,0.0
36027,231.6196,54.4264,0.75,0.04,0.25,call,178.8018
36028,215.1732,284.9499,0.75,0.04,0.25,call,3.2101
36029,255.2421,202.7481,0.75,0.04,0.25,call,61.1861
36030,229.1362,78.2652,0.75,0.04,0.25,call,153.1841
36031,287.6974,97.0403,0.75,0.04,0.25,call,193.5251
36032,153.3572,275.7739,0.75,0.04,0.25,call,0.0699
36033,155.2966,266.4023,0.75,0.04,0.25,call,0.1348
36034,121.9299,278.0366,0.75,0.04,0.25,call,0.0012
36035,220.5644,191.9837,0.75,0.04,0.25,call,39.7045
36036,99.0809,241.1038,0.75,0.04,0.25,call,0.0003
36037,269.2227,237.5229,0.75,0.04,0.25,call,46.1791
36038,245.8863,255.3304,0.75,0.04,0.25,call,20.3429
36039,97.9145,135.2268,0.75,0.04,0.25,call,0.9939
36040,184.5226,101.7235,0.75,0.04,0.25,call,85.8218
36041,244.1408,199.84,0.75,0.04,0.25,call,53.6675
36042,66.0162,261.7871,0.75,0.04,0.25,call,0.0
36043,177.6638,90.1501,0.75,0.04,0.25,call,90.1818
36044,221.9048,249.3893,0.75,0.04,0.25,call,11.5165
36045,294.032,247.0991,0.75,0.04,0.25,call,59.5613
36046,273.9785,170.6769,0.75,0.04,0.25,call,108.5022
36047,85.403,88.9626,0.75,0.04,0.25,call,6.9464
36048,191.5968,274.4079,0.75,0.04,0.25,call,1.3614
36049,126.7813,128.6256,0.75,0.04,0.25,call,11.8513
36050,181.2473,255.7737,0.75,0.04,0.25,call,1.4928
36051,220.6008,217.6338,0.75,0.04,0.25,call,23.6849
36052,283.7874,145.2228,0.75,0.04,0.25,call,142.8636
36053,197.8547,220.9757,0.75,0.04,0.25,call,10.6856
36054,194.7091,232.6883,0.75,0.04,0.25,call,6.6368
36055,232.3621,119.3249,0.75,0.04,0.25,call,116.5699
36056,295.6301,126.1979,0.75,0.04,0.25,call,173.1621
36057,242.1416,140.0821,0.75,0.04,0.25,call,106.2458
36058,119.1812,239.9805,0.75,0.04,0.25,call,0.0098
36059,149.3751,147.7524,0.75,0.04,0.25,call,15.8373
36060,184.6864,238.8546,0.75,0.04,0.25,call,3.3815
36061,292.3538,243.0371,0.75,0.04,0.25,call,61.292
36062,200.1918,161.5613,0.75,0.04,0.25,call,45.8813
36063,250.6671,133.9022,0.75,0.04,0.25,call,120.7355
36064,268.9594,207.3289,0.75,0.04,0.25,call,69.8514
36065,285.0672,56.2135,0.75,0.04,0.25,call,230.5151
36066,50.4069,206.7589,0.75,0.04,0.25,call,0.0
36067,281.3521,202.0505,0.75,0.04,0.25,call,86.2742
36068,139.2779,208.1887,0.75,0.04,0.25,call,0.6327
36069,216.3913,167.1913,0.75,0.04,0.25,call,55.8665
36070,128.5835,140.9449,0.75,0.04,0.25,call,7.8006
36071,283.0882,67.1463,0.75,0.04,0.25,call,217.9264
36072,68.7424,222.8122,0.75,0.04,0.25,call,0.0
36073,163.5598,250.9054,0.75,0.04,0.25,call,0.558
36074,102.5286,113.8722,0.75,0.04,0.25,call,5.7354
36075,242.8608,271.6108,0.75,0.04,0.25,call,13.0034
36076,197.1941,213.486,0.75,0.04,0.25,call,12.8877
36077,126.2904,79.024,0.75,0.04,0.25,call,49.6786
36078,251.4113,137.757,0.75,0.04,0.25,call,117.7458
36079,152.63,138.6516,0.75,0.04,0.25,call,23.4458
36080,290.3115,174.5982,0.75,0.04,0.25,call,120.9731
36081,159.7208,163.8984,0.75,0.04,0.25,call,14.0757
36082,73.3751,263.3429,0.75,0.04,0.25,call,0.0
36083,293.419,177.3393,0.75,0.04,0.25,call,121.4292
36084,259.4444,118.8591,0.75,0.04,0.25,call,144.0989
36085,126.2327,189.8724,0.75,0.04,0.25,call,0.5357
